Date,P/E,P/B,Div Yield %,Close,EPS
11-Jan-22,25.09,4.55,1.14,18055.75,719.639
10-Jan-22,25.01,4.54,1.14,18003.3,719.844
7-Jan-22,24.75,4.49,1.16,17812.7,719.705
6-Jan-22,24.66,4.47,1.16,17745.9,719.623
5-Jan-22,24.91,4.52,1.15,17925.25,719.601
4-Jan-22,24.74,4.49,1.16,17805.25,719.695
3-Jan-22,24.49,4.44,1.17,17625.7,719.71
31-Dec-21,24.11,4.37,1.19,17354.05,719.786
30-Dec-21,23.73,4.31,1.21,17203.95,724.987
29-Dec-21,23.74,4.31,1.21,17213.6,725.088
28-Dec-21,23.77,4.31,1.2,17233.25,725
27-Dec-21,23.57,4.28,1.21,17086.25,724.915
24-Dec-21,23.45,4.26,1.22,17003.75,725.107
23-Dec-21,23.55,4.27,1.22,17072.6,724.951
22-Dec-21,23.39,4.24,1.22,16955.45,724.902
21-Dec-21,23.13,4.2,1.2,16770.85,725.069
20-Dec-21,22.92,4.16,1.22,16614.2,724.878
17-Dec-21,23.43,4.25,1.19,16985.2,724.934
16-Dec-21,23.79,4.32,1.19,17248.4,725.027
15-Dec-21,23.75,4.31,1.2,17221.4,725.112
14-Dec-21,23.9,4.34,1.19,17324.9,724.891
13-Dec-21,23.96,4.35,1.18,17368.25,724.885
10-Dec-21,24.15,4.38,1.18,17511.3,725.106
9-Dec-21,24.16,4.39,1.17,17516.85,725.035
8-Dec-21,24.1,4.37,1.18,17469.75,724.886
7-Dec-21,23.69,4.3,1.2,17176.7,725.061
6-Dec-21,23.33,4.23,1.22,16912.25,724.914
3-Dec-21,23.73,4.31,1.17,17196.7,724.682
2-Dec-21,24.01,4.36,1.16,17401.65,724.767
1-Dec-21,23.68,4.3,1.17,17166.9,724.954
30-Nov-21,23.43,4.25,1.19,16983.2,724.848
29-Nov-21,23.53,4.27,1.18,17053.95,724.775
26-Nov-21,23.49,4.26,1.18,17026.45,724.838
25-Nov-21,24.19,4.39,1.15,17536.25,724.938
24-Nov-21,24.03,4.36,1.16,17415.05,724.721
23-Nov-21,24.15,4.38,1.15,17503.35,724.776
22-Nov-21,24.03,4.36,1.16,17416.55,724.784
18-Nov-21,24.51,4.45,1.13,17764.8,724.798
17-Nov-21,24.69,4.48,1.12,17898.65,724.935
16-Nov-21,24.83,4.51,1.11,17999.2,724.897
15-Nov-21,26,4.53,1.11,18109.45,696.517
12-Nov-21,25.98,4.53,1.11,18102.75,696.796
11-Nov-21,25.65,4.48,1.12,17873.6,696.827
10-Nov-21,26.03,4.51,1.09,18017.2,692.171
9-Nov-21,26.06,4.52,1.09,18044.25,692.412
8-Nov-21,26.25,4.52,1.09,18068.55,688.326
4-Nov-21,26.11,4.49,1.1,17916.8,686.205
3-Nov-21,25.98,4.46,1.13,17829.2,686.266
2-Nov-21,25.95,4.48,1.13,17888.95,689.362
1-Nov-21,26.07,4.49,1.11,17929.65,687.75
29-Oct-21,25.71,4.43,1.13,17671.65,687.345
28-Oct-21,26.39,4.47,1.13,17857.25,676.667
27-Oct-21,27.06,4.56,1.13,18210.95,672.984
26-Oct-21,27.16,4.57,1.12,18268.4,672.622
25-Oct-21,27.29,4.54,1.04,18125.4,664.177
22-Oct-21,27.48,4.54,1.1,18114.9,659.203
21-Oct-21,27.58,4.55,1.1,18178.1,659.104
20-Oct-21,27.72,4.57,1.08,18266.6,658.968
19-Oct-21,27.97,4.61,1.07,18418.75,658.518
18-Oct-21,28.17,4.63,1.11,18477.05,655.912
14-Oct-21,28.02,4.59,1.12,18338.55,654.481
13-Oct-21,27.75,4.55,1.13,18161.75,654.477
12-Oct-21,27.49,4.51,1.14,17991.95,654.491
11-Oct-21,27.48,4.49,1.15,17945.95,653.055
8-Oct-21,27.4,4.48,1.15,17895.2,653.109
7-Oct-21,27.24,4.45,1.16,17790.35,653.097
6-Oct-21,27.02,4.42,1.17,17646,653.072
5-Oct-21,27.29,4.46,1.16,17822.3,653.071
4-Oct-21,27.09,4.43,1.16,17691.25,653.055
1-Oct-21,26.84,4.39,1.17,17532.05,653.206
30-Sep-21,26.98,4.41,1.17,17618.15,653.008
29-Sep-21,27.11,4.43,1.16,17711.3,653.312
28-Sep-21,27.16,4.44,1.16,17748.6,653.483
27-Sep-21,27.33,4.47,1.15,17855.1,653.315
24-Sep-21,27.34,4.47,1.11,17853.2,653.007
23-Sep-21,27.29,4.5,1.11,17822.95,653.095
22-Sep-21,26.87,4.43,1.13,17546.65,653.02
21-Sep-21,26.89,4.44,1.13,17562,653.105
20-Sep-21,26.64,4.4,1.14,17396.9,653.037
17-Sep-21,26.93,4.44,1.13,17585.15,652.995
16-Sep-21,26.99,4.45,1.12,17629.5,653.186
15-Sep-21,26.84,4.43,1.06,17519.45,652.737
14-Sep-21,26.63,4.39,1.07,17380,652.647
13-Sep-21,26.59,4.39,1.07,17355.3,652.7
9-Sep-21,26.61,4.39,1.07,17369.25,652.734
8-Sep-21,26.59,4.39,1.07,17353.5,652.633
7-Sep-21,26.6,4.39,1.03,17362.1,652.711
6-Sep-21,26.63,4.39,1.03,17377.8,652.565
3-Sep-21,26.54,4.38,1.03,17323.6,652.735
2-Sep-21,26.41,4.36,1.04,17234.15,652.562
1-Sep-21,26.17,4.32,1.05,17076.25,652.512
31-Aug-21,26.25,4.33,1.05,17132.2,652.655
30-Aug-21,25.94,4.29,1.06,16931.05,652.7
27-Aug-21,25.6,4.23,1.08,16705.2,652.547
26-Aug-21,25.49,4.21,1.08,16636.9,652.683
25-Aug-21,25.49,4.21,1.1,16634.65,652.595
24-Aug-21,25.47,4.21,1.1,16624.6,652.713
23-Aug-21,25.28,4.18,1.11,16496.45,652.549
20-Aug-21,25.21,4.16,1.11,16450.5,652.539
18-Aug-21,25.39,4.19,1.1,16568.85,652.574
17-Aug-21,25.46,4.21,1.1,16614.6,652.577
16-Aug-21,25.62,4.31,1.1,16563.05,646.489
13-Aug-21,26.51,4.3,1.1,16529.1,623.504
12-Aug-21,26.25,4.26,1.14,16364.4,623.406
11-Aug-21,26.34,4.24,1.13,16282.25,618.157
10-Aug-21,26.35,4.24,1.13,16280.1,617.841
9-Aug-21,26.53,4.25,1.13,16258.25,612.825
6-Aug-21,26.51,4.24,1.13,16238.2,612.531
5-Aug-21,26.72,4.25,1.14,16294.6,609.828
4-Aug-21,27.39,4.25,1.14,16258.8,593.604
3-Aug-21,27.31,4.21,1.15,16130.75,590.654
2-Aug-21,27.21,4.15,1.17,15885.15,583.798
30-Jul-21,27.01,4.12,1.18,15763.05,583.601
29-Jul-21,27.08,4.12,1.19,15778.45,582.661
28-Jul-21,26.98,4.1,1.18,15709.4,582.261
27-Jul-21,27.45,4.11,1.14,15746.45,573.641
26-Jul-21,28.13,4.13,1.13,15824.45,562.547
23-Jul-21,28.28,4.16,1.13,15856.05,560.681
22-Jul-21,28.22,4.26,1.11,15824.05,560.739
20-Jul-21,27.89,4.21,1.11,15632.1,560.491
19-Jul-21,28.23,4.25,1.11,15752.4,558.002
16-Jul-21,28.53,4.29,1.09,15923.4,558.128
15-Jul-21,28.63,4.29,1.1,15924.2,556.207
14-Jul-21,28.5,4.27,1.09,15853.95,556.279
13-Jul-21,28.43,4.26,1.08,15812.35,556.185
12-Jul-21,28.21,4.23,1.09,15692.6,556.278
9-Jul-21,28.27,4.23,1.09,15689.8,554.998
8-Jul-21,28.34,4.24,1.14,15727.9,554.972
7-Jul-21,28.62,4.28,1.1,15879.65,554.845
6-Jul-21,28.5,4.26,1.1,15818.25,555.026
5-Jul-21,28.53,4.27,1.23,15834.35,555.007
2-Jul-21,28.33,4.24,1.23,15722.2,554.966
1-Jul-21,28.26,4.23,1.27,15680,554.848
30-Jun-21,28.33,4.24,1.26,15721.5,554.942
29-Jun-21,29,4.31,1.26,15748.45,543.05
28-Jun-21,29.12,4.33,1.22,15814.7,543.087
25-Jun-21,29.21,4.34,1.21,15860.35,542.977
24-Jun-21,29.08,4.32,1.22,15790.45,543
23-Jun-21,28.89,4.3,1.22,15686.95,542.989
22-Jun-21,29.05,4.32,1.21,15772.75,542.952
21-Jun-21,29.19,4.31,1.22,15746.5,539.448
18-Jun-21,29.08,4.32,1.24,15683.35,539.317
17-Jun-21,29.1,4.43,1.24,15691.4,539.223
16-Jun-21,29.24,4.45,1.2,15767.55,539.246
15-Jun-21,29.43,4.48,1.2,15869.25,539.22
14-Jun-21,29.32,4.46,1.2,15811.85,539.285
11-Jun-21,29.3,4.46,1.18,15799.35,539.227
10-Jun-21,29.18,4.44,1.15,15737.75,539.333
9-Jun-21,28.99,4.41,1.07,15635.35,539.336
8-Jun-21,29.19,4.44,1.07,15740.1,539.229
7-Jun-21,29.21,4.44,1.07,15751.65,539.255
4-Jun-21,29.06,4.42,1.07,15670.25,539.238
3-Jun-21,29.1,4.43,1.07,15690.35,539.187
2-Jun-21,28.88,4.39,1.06,15576.2,539.342
1-Jun-21,28.87,4.39,1.07,15574.85,539.482
31-May-21,29.22,4.39,1.06,15582.8,533.292
28-May-21,28.98,4.42,0.98,15435.65,532.631
27-May-21,29.48,4.39,0.99,15337.85,520.28
26-May-21,29.41,4.38,0.99,15301.45,520.281
25-May-21,29.25,4.35,1,15208.45,519.947
24-May-21,29.52,4.35,0.97,15197.7,514.827
21-May-21,29.48,4.34,0.97,15175.3,514.766
20-May-21,29.59,4.27,0.99,14906.05,503.753
19-May-21,29.98,4.3,0.98,15030.15,501.339
18-May-21,30.53,4.33,0.97,15108.1,494.861
17-May-21,30.2,4.27,0.98,14923.15,494.144
14-May-21,29.79,4.2,1,14677.8,492.709
12-May-21,29.83,4.21,1,14696.5,492.675
11-May-21,30.14,4.25,0.99,14850.75,492.726
10-May-21,30.43,4.28,0.98,14942.35,491.04
7-May-21,30.23,4.24,0.99,14823.15,490.346
6-May-21,30.82,4.22,1,14724.8,477.768
5-May-21,30.65,4.19,1,14617.85,476.928
4-May-21,30.47,4.15,1.01,14496.5,475.763
3-May-21,31.54,4.19,1,14634.15,463.987
30-Apr-21,32.21,4.19,1,14631.1,454.241
29-Apr-21,32.79,4.26,0.99,14894.9,454.251
28-Apr-21,32.72,4.26,0.96,14864.55,454.296
27-Apr-21,32.28,4.2,0.98,14653.05,453.936
26-Apr-21,32.39,4.15,0.99,14485,447.206
23-Apr-21,32.07,4.11,1,14341.35,447.189
22-Apr-21,32.22,4.12,0.99,14406.15,447.118
20-Apr-21,31.97,4.09,1,14296.4,447.182
19-Apr-21,32.12,4.11,1,14359.45,447.056
16-Apr-21,32.84,4.18,0.98,14617.85,445.123
15-Apr-21,32.78,4.17,0.98,14581.45,444.828
13-Apr-21,32.72,4.15,0.99,14504.8,443.301
12-Apr-21,32.34,4.09,1,14310.8,442.511
9-Apr-21,33.53,4.24,0.97,14834.85,442.435
8-Apr-21,33.61,4.25,0.96,14873.8,442.541
7-Apr-21,33.49,4.24,0.95,14819.05,442.492
6-Apr-21,33.18,4.2,0.96,14683.5,442.541
5-Apr-21,33.08,4.19,0.97,14637.8,442.497
1-Apr-21,33.6,4.25,0.95,14867.35,442.481
31-Mar-21,33.2,4.2,0.96,14690.7,442.491
30-Mar-21,40.43,4.21,1.07,14845.1,367.18
26-Mar-21,39.51,4.11,1.09,14507.3,367.18
25-Mar-21,39.02,4.06,1.11,14324.9,367.117
24-Mar-21,39.63,4.12,1.09,14549.4,367.131
23-Mar-21,40.35,4.2,1.07,14814.75,367.156
22-Mar-21,40.14,4.18,1.08,14736.4,367.125
19-Mar-21,40.16,4.18,1.08,14744,367.131
18-Mar-21,39.65,4.13,1.09,14557.85,367.159
17-Mar-21,40.1,4.17,1.08,14721.3,367.115
16-Mar-21,40.61,4.23,1.07,14910.45,367.162
15-Mar-21,40.66,4.23,1.06,14929.5,367.179
12-Mar-21,40.94,4.26,1.06,15030.95,367.146
10-Mar-21,41.33,4.3,1.05,15174.8,367.162
9-Mar-21,41.12,4.28,1.05,15098.4,367.179
8-Mar-21,40.74,4.24,-,14956.2,367.113
5-Mar-21,40.76,4.23,1.06,14938.1,366.489
4-Mar-21,41.15,4.27,1.05,15080.75,366.482
3-Mar-21,41.6,4.32,1.04,15245.6,366.481
2-Mar-21,40.71,4.23,1.06,14919.1,366.473
1-Mar-21,40.28,4.18,1.08,14761.55,366.473
26-Feb-21,39.65,4.12,1.09,14529.15,366.435
25-Feb-21,41.2,4.28,1.05,15097.35,366.441
24-Feb-21,40.88,4.24,1.06,14982,366.487
23-Feb-21,40.14,4.17,1.08,14707.8,366.413
22-Feb-21,40.05,4.16,1.08,14675.7,366.434
19-Feb-21,40.88,4.24,1.06,14981.75,366.481
18-Feb-21,41.26,4.28,1.05,15118.95,366.431
17-Feb-21,41.49,4.31,1.04,15208.9,366.568
16-Feb-21,41.78,4.34,1.04,15313.45,366.526
15-Feb-21,41.59,4.34,1.04,15314.7,368.23
12-Feb-21,41.58,4.3,1.05,15163.3,364.678
11-Feb-21,41.65,4.3,1.05,15173.3,364.305
10-Feb-21,41.81,4.28,1.05,15106.5,361.313
9-Feb-21,41.97,4.28,1.05,15109.3,360.002
8-Feb-21,42,4.28,1.05,15115.8,359.9
5-Feb-21,41.46,4.23,1.06,14924.25,359.967
4-Feb-21,40.81,4.22,1.07,14895.65,365
3-Feb-21,39.16,4.19,1.07,14789.95,377.68
2-Feb-21,38.79,4.15,1.08,14647.85,377.619
1-Feb-21,38.26,4.05,1.11,14281.2,373.267
29-Jan-21,36.57,3.86,1.16,13634.6,372.836
28-Jan-21,36.96,3.92,1.15,13817.55,373.851
27-Jan-21,37.52,3.96,1.14,13967.5,372.268
25-Jan-21,38.42,4.04,1.11,14238.9,370.612
22-Jan-21,38.86,4.07,1.1,14371.9,369.838
21-Jan-21,39.41,4.13,1.09,14590.35,370.219
20-Jan-21,39.55,4.15,1.08,14644.7,370.283
19-Jan-21,39.22,4.12,1.09,14521.15,370.249
18-Jan-21,38.92,4.05,1.11,14281.3,366.94
15-Jan-21,39.34,4.09,1.1,14433.7,366.896
14-Jan-21,40.03,4.14,1.09,14595.6,364.617
13-Jan-21,39.94,4.13,1.09,14564.85,364.668
12-Jan-21,39.94,4.13,1.09,14563.45,364.633
11-Jan-21,39.72,4.1,1.1,14484.75,364.671
8-Jan-21,39.45,4.07,1.11,14347.25,363.682
7-Jan-21,38.88,4.01,1.12,14137.35,363.615
6-Jan-21,38.9,4.01,1.12,14146.25,363.657
5-Jan-21,39.05,4.02,1.12,14199.5,363.624
4-Jan-21,38.87,4.01,1.12,14132.9,363.594
1-Jan-21,38.55,3.97,1.13,14018.5,363.645
31-Dec-20,38.45,3.96,1.14,13981.75,363.635
30-Dec-20,38.45,3.96,1.14,13981.95,363.64
29-Dec-20,38.31,3.94,1.14,13932.6,363.681
28-Dec-20,38.15,3.93,1.14,13873.2,363.649
24-Dec-20,37.81,3.89,1.15,13749.25,363.641
23-Dec-20,37.4,3.85,1.17,13601.1,363.666
22-Dec-20,37.03,3.81,1.18,13466.3,363.659
21-Dec-20,36.65,3.77,1.19,13328.4,363.667
18-Dec-20,37.84,3.89,1.15,13760.55,363.651
17-Dec-20,37.79,3.89,1.16,13740.7,363.607
16-Dec-20,37.63,3.87,1.16,13682.7,363.611
15-Dec-20,37.31,3.84,1.17,13567.85,363.652
14-Dec-20,37.28,3.84,1.17,13558.15,363.684
11-Dec-20,37.16,3.82,1.18,13513.85,363.667
10-Dec-20,37.06,3.81,1.18,13478.3,363.689
9-Dec-20,37.2,3.83,1.17,13529.1,363.685
8-Dec-20,36.83,3.79,1.19,13392.95,363.642
7-Dec-20,36.73,3.78,1.19,13355.75,363.62
4-Dec-20,36.46,3.75,1.2,13258.55,363.646
3-Dec-20,36.12,3.72,1.21,13133.9,363.618
2-Dec-20,36.06,3.71,1.21,13113.75,363.665
1-Dec-20,36.05,3.71,1.21,13109.05,363.635
27-Nov-20,35.66,3.67,1.22,12968.95,363.683
26-Nov-20,35.71,3.68,1.22,12987,363.68
25-Nov-20,35.36,3.64,1.23,12858.4,363.643
24-Nov-20,35.9,3.7,1.22,13055.15,363.653
23-Nov-20,35.55,3.66,1.23,12926.45,363.613
20-Nov-20,35.36,3.64,1.23,12859.05,363.661
19-Nov-20,35.12,3.61,1.24,12771.7,363.659
18-Nov-20,35.59,3.66,1.23,12938.25,363.536
17-Nov-20,34.93,3.64,1.23,12874.2,368.571
14-Nov-20,34.73,3.62,1.24,12780.25,367.989
13-Nov-20,34.57,3.6,1.25,12719.95,367.948
12-Nov-20,34.48,3.59,1.25,12690.8,368.063
11-Nov-20,34.5,3.61,1.25,12749.15,369.541
10-Nov-20,34.18,3.58,1.26,12631.1,369.547
9-Nov-20,33.62,3.53,1.27,12461.05,370.644
6-Nov-20,33.09,3.47,1.29,12263.55,370.612
5-Nov-20,32.84,3.43,1.31,12120.3,369.071
4-Nov-20,32.27,3.37,1.33,11908.5,369.027
3-Nov-20,31.82,3.34,1.34,11813.5,371.26
2-Nov-20,31.43,3.3,1.36,11669.15,371.274
30-Oct-20,31.9,3.3,1.36,11642.4,364.966
29-Oct-20,31.56,3.3,1.36,11670.8,369.797
28-Oct-20,33.94,3.32,1.35,11729.6,345.598
27-Oct-20,34.49,3.37,1.34,11889.4,344.72
26-Oct-20,33.95,3.33,1.35,11767.75,346.62
23-Oct-20,34.37,3.38,1.33,11930.35,347.115
22-Oct-20,34.27,3.37,1.33,11896.45,347.139
21-Oct-20,34.4,3.38,1.33,11937.65,347.025
20-Oct-20,34.28,3.37,1.33,11896.8,347.048
19-Oct-20,34.43,3.36,1.34,11873.05,344.846
16-Oct-20,34.13,3.33,1.35,11762.45,344.637
15-Oct-20,34.03,3.31,1.36,11680.35,343.237
14-Oct-20,34.87,3.39,1.33,11971.05,343.305
13-Oct-20,34.77,3.38,1.33,11934.5,343.241
12-Oct-20,34.76,3.38,1.33,11930.95,343.238
9-Oct-20,34.71,3.37,1.33,11914.2,343.25
8-Oct-20,34.4,3.35,1.34,11834.6,344.029
7-Oct-20,34.12,3.32,1.35,11738.85,344.046
6-Oct-20,33.9,3.3,1.36,11662.4,344.024
5-Oct-20,33.43,3.26,1.38,11503.35,344.103
1-Oct-20,33.18,3.23,1.39,11416.95,344.091
30-Sep-20,32.69,3.19,1.41,11247.55,344.067
29-Sep-20,32.62,3.18,1.42,11222.4,344.034
28-Sep-20,32.63,3.18,1.41,11227.55,344.087
25-Sep-20,32.12,3.13,1.44,11050.25,344.03
24-Sep-20,30.97,3.01,1.51,10805.55,348.904
23-Sep-20,31.91,3.1,1.47,11131.85,348.851
22-Sep-20,31.97,3.1,1.47,11153.65,348.879
21-Sep-20,32.25,3.13,1.45,11250.55,348.854
18-Sep-20,32.98,3.2,1.42,11504.95,348.846
17-Sep-20,33.01,3.2,1.42,11516.1,348.867
16-Sep-20,33.26,3.23,1.41,11604.55,348.904
15-Sep-20,33.03,3.2,1.42,11521.8,348.828
14-Sep-20,32.79,3.21,1.47,11440.05,348.888
11-Sep-20,32.86,3.22,1.46,11464.45,348.888
10-Sep-20,32.82,3.22,1.46,11449.25,348.85
9-Sep-20,32.33,3.17,1.49,11278,348.84
8-Sep-20,32.44,3.18,1.48,11317.35,348.87
7-Sep-20,32.55,3.19,1.48,11355.05,348.849
4-Sep-20,32.49,3.18,1.48,11333.85,348.841
3-Sep-20,33.04,3.24,1.45,11527.45,348.894
2-Sep-20,32.71,3.24,1.44,11535,352.644
1-Sep-20,32.53,3.22,1.45,11470.25,352.605
31-Aug-20,32.29,3.2,1.46,11387.5,352.663
28-Aug-20,32.92,3.26,1.43,11647.6,353.815
27-Aug-20,32.67,3.23,1.45,11559.25,353.818
26-Aug-20,32.64,3.23,1.45,11549.6,353.848
25-Aug-20,32.43,3.21,1.46,11472.25,353.754
24-Aug-20,32.41,3.21,1.46,11466.45,353.794
21-Aug-20,32.08,3.18,1.47,11371.6,354.476
20-Aug-20,31.91,3.17,1.49,11312.2,354.503
19-Aug-20,32.09,3.21,1.44,11408.4,355.513
18-Aug-20,32.03,3.21,1.45,11385.35,355.459
17-Aug-20,31.64,3.17,1.46,11247.1,355.471
14-Aug-20,31.09,3.15,1.47,11178.4,359.55
13-Aug-20,31.42,3.18,1.46,11300.45,359.658
12-Aug-20,31.33,3.18,1.46,11308.4,360.945
11-Aug-20,31.37,3.19,1.46,11322.5,360.934
10-Aug-20,31.23,3.17,1.46,11270.15,360.876
7-Aug-20,30.72,3.16,1.47,11214.05,365.041
6-Aug-20,30.68,3.15,1.47,11200.15,365.064
5-Aug-20,30.41,3.13,1.48,11101.65,365.066
4-Aug-20,30.39,3.12,1.49,11095.25,365.095
3-Aug-20,29.7,3.07,1.51,10891.6,366.721
31-Jul-20,30.2,3.12,1.49,11073.45,366.671
30-Jul-20,29.46,3.07,1.56,11102.15,376.855
29-Jul-20,29.59,3.1,1.54,11202.85,378.603
28-Jul-20,29.87,3.14,1.49,11300.55,378.324
27-Jul-20,29.18,3.17,1.44,11131.8,381.487
24-Jul-20,29.35,3.19,1.43,11194.15,381.402
23-Jul-20,29.2,3.2,1.43,11215.45,384.091
22-Jul-20,28.93,3.17,1.44,11132.6,384.812
21-Jul-20,29.01,3.18,1.44,11162.25,384.772
20-Jul-20,28.86,3.14,1.46,11022.2,381.92
17-Jul-20,28.55,3.11,1.47,10901.7,381.846
16-Jul-20,28.19,3.06,1.49,10739.95,380.984
15-Jul-20,27.88,3.03,1.51,10618.2,380.854
14-Jul-20,27.85,3.02,1.51,10607.35,380.874
13-Jul-20,28.36,3.08,1.49,10802.7,380.913
10-Jul-20,28.27,3.07,1.49,10768.05,380.9
9-Jul-20,28.26,3.08,1.48,10813.45,382.642
8-Jul-20,27.98,3.05,1.5,10705.75,382.622
7-Jul-20,28.22,3.08,1.49,10799.65,382.695
6-Jul-20,28.13,3.07,1.49,10763.65,382.64
3-Jul-20,27.78,3.03,1.51,10607.35,381.834
2-Jul-20,27.63,3.01,1.52,10551.7,381.893
1-Jul-20,26.97,2.98,1.54,10430.05,386.728
30-Jun-20,26.32,2.94,1.55,10302.1,391.417
29-Jun-20,26.49,2.95,1.55,10312.4,389.294
26-Jun-20,26.67,2.97,1.54,10383,389.314
25-Jun-20,25.59,2.93,1.48,10288.9,402.067
24-Jun-20,25.63,2.93,1.48,10305.3,402.08
23-Jun-20,26.05,2.98,1.45,10471,401.958
22-Jun-20,25.66,2.94,1.48,10311.2,401.839
19-Jun-20,25.49,2.92,1.49,10244.4,401.899
18-Jun-20,25.11,2.87,1.51,10091.65,401.898
17-Jun-20,24.59,2.81,1.54,9881.15,401.836
16-Jun-20,24.31,2.82,1.54,9914,407.816
15-Jun-20,23.69,2.79,1.55,9813.7,414.255
12-Jun-20,24.08,2.84,1.53,9972.9,414.157
11-Jun-20,23.9,2.82,1.54,9902,414.31
10-Jun-20,24.41,2.88,1.51,10116.15,414.426
9-Jun-20,24.25,2.86,1.52,10046.65,414.295
8-Jun-20,23.97,2.89,1.5,10167.45,424.174
5-Jun-20,23.91,2.89,1.5,10142.15,424.18
4-Jun-20,23.42,2.85,1.52,10029.1,428.228
3-Jun-20,23.5,2.86,1.51,10061.55,428.151
2-Jun-20,23.31,2.84,1.53,9979.1,428.104
1-Jun-20,22.96,2.8,1.55,9826.15,427.968
29-May-20,22.38,2.73,1.59,9580.3,428.074
28-May-20,22.17,2.7,1.61,9490.1,428.06
27-May-20,21.77,2.65,1.64,9314.95,427.88
26-May-20,21.1,2.57,1.69,9029.05,427.917
22-May-20,20.97,2.57,1.69,9039.25,431.056
21-May-20,21.14,2.59,1.67,9106.25,430.759
20-May-20,21.16,2.58,1.68,9066.55,428.476
19-May-20,20.39,2.53,1.72,8879.1,435.463
18-May-20,20.26,2.51,1.73,8823.25,435.501
15-May-20,20.98,2.6,1.67,9136.85,435.503
14-May-20,21,2.6,1.67,9142.75,435.369
13-May-20,21.51,2.67,1.62,9383.55,436.241
12-May-20,21.11,2.62,1.65,9196.55,435.649
11-May-20,21.21,2.63,1.65,9239.2,435.606
8-May-20,21.28,2.64,1.64,9251.5,434.751
7-May-20,21.18,2.62,1.65,9199.05,434.327
6-May-20,21.34,2.64,1.64,9270.9,434.438
5-May-20,21.19,2.62,1.65,9205.6,434.431
4-May-20,21.39,2.65,1.64,9293.5,434.479
30-Apr-20,22.35,2.81,1.54,9859.9,441.159
29-Apr-20,21.65,2.72,1.59,9553.35,441.263
28-Apr-20,21,2.67,1.62,9380.9,446.71
27-Apr-20,20.77,2.65,1.64,9282.3,446.909
24-Apr-20,20.48,2.61,1.66,9154.4,446.992
23-Apr-20,20.84,2.65,1.63,9313.9,446.924
22-Apr-20,20.56,2.62,1.66,9187.3,446.853
21-Apr-20,20.1,2.56,1.69,8981.45,446.838
20-Apr-20,20.75,2.64,1.64,9261.85,446.354
17-Apr-20,20.85,2.64,1.64,9266.75,444.448
16-Apr-20,20.25,2.56,1.69,8992.8,444.089
15-Apr-20,20.11,2.54,1.7,8925.3,443.824
13-Apr-20,20.27,2.56,1.69,8993.85,443.703
9-Apr-20,20.53,2.6,1.67,9111.9,443.833
8-Apr-20,19.72,2.49,1.74,8748.75,443.649
7-Apr-20,19.81,2.51,1.73,8792.2,443.826
3-Apr-20,18.22,2.3,1.88,8083.8,443.677
1-Apr-20,18.6,2.35,1.84,8253.8,443.753
31-Mar-20,19.38,2.45,1.77,8597.75,443.64
30-Mar-20,18.66,2.36,1.84,8281.1,443.789
27-Mar-20,19.52,2.47,1.76,8660.25,443.66
26-Mar-20,19.47,2.46,1.76,8641.45,443.834
25-Mar-20,18.74,2.37,1.83,8317.85,443.855
24-Mar-20,17.58,2.22,1.95,7801.05,443.746
23-Mar-20,17.15,2.17,2,7610.25,443.746
20-Mar-20,19.72,2.49,1.74,8745.45,443.481
19-Mar-20,18.63,2.36,1.84,8263.45,443.556
18-Mar-20,19.27,2.38,1.8,8468.8,439.481
17-Mar-20,20.41,2.52,1.7,8967.05,439.346
16-Mar-20,20.93,2.59,1.66,9197.4,439.436
13-Mar-20,22.66,2.8,1.53,9955.2,439.329
12-Mar-20,21.83,2.7,1.59,9590.15,439.311
11-Mar-20,23.8,2.94,1.46,10458.4,439.429
9-Mar-20,23.79,2.94,1.46,10451.45,439.321
6-Mar-20,25.01,3.09,1.39,10989.45,439.402
5-Mar-20,25.65,3.17,1.35,11269,439.337
4-Mar-20,25.61,3.17,1.35,11251,439.321
3-Mar-20,25.73,3.18,1.35,11303.3,439.304
2-Mar-20,25.34,3.13,1.37,11132.75,439.335
28-Feb-20,25.49,3.15,1.36,11201.75,439.457
27-Feb-20,26.48,3.27,1.31,11633.3,439.324
26-Feb-20,26.58,3.29,1.3,11678.5,439.372
25-Feb-20,26.85,3.32,1.29,11797.9,439.4
24-Feb-20,26.92,3.33,1.29,11829.4,439.428
20-Feb-20,27.5,3.4,1.26,12080.85,439.304
19-Feb-20,27.6,3.41,1.26,12125.9,439.344
18-Feb-20,27.29,3.38,1.27,11992.5,439.447
17-Feb-20,27.42,3.39,1.27,12045.8,439.307
14-Feb-20,27.45,3.41,1.26,12113.45,441.291
13-Feb-20,27.59,3.43,1.25,12174.65,441.27
12-Feb-20,27.65,3.44,1.25,12201.2,441.273
11-Feb-20,27.21,3.41,1.26,12107.9,444.98
10-Feb-20,26.89,3.39,1.27,12031.5,447.434
7-Feb-20,27.03,3.41,1.26,12098.35,447.59
6-Feb-20,27.16,3.42,1.26,12137.95,446.905
5-Feb-20,27.05,3.4,1.26,12089.15,446.919
4-Feb-20,26.57,3.37,1.27,11979.65,450.871
3-Feb-20,25.9,3.3,1.3,11707.9,452.042
1-Feb-20,25.75,3.28,1.31,11661.85,452.887
31-Jan-20,26.41,3.37,1.27,11962.1,452.938
30-Jan-20,26.57,3.39,1.27,12035.8,452.985
29-Jan-20,26.81,3.42,1.26,12129.5,452.424
